filepath,label
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_nice_sad.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_angry.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_disgust.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_fear.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_happy.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_neutral.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_ps.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_note_sad.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_angry.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_disgust.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_fear.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_happy.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_neutral.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_ps.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_numb_sad.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_angry.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_disgust.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_fear.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_happy.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_neutral.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_ps.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pad_sad.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_angry.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_disgust.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_fear.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_happy.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_neutral.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_ps.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_page_sad.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_angry.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_disgust.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_fear.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_happy.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_neutral.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_ps.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pain_sad.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_angry.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_disgust.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_fear.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_happy.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_neutral.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_ps.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pass_sad.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_angry.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_disgust.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_fear.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_happy.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_neutral.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_ps.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pearl_sad.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_angry.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_disgust.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_fear.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_happy.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_neutral.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_ps.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_peg_sad.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_angry.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_disgust.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_fear.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_happy.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_neutral.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_ps.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_perch_sad.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_angry.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_disgust.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_fear.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_happy.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_neutral.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_ps.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_phone_sad.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_angry.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_disgust.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_fear.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_happy.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_neutral.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_ps.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pick_sad.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_angry.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_disgust.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_fear.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_happy.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_neutral.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_ps.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pike_sad.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_angry.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_disgust.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_fear.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_happy.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_neutral.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_ps.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pole_sad.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_angry.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_disgust.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_fear.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_happy.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_neutral.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_ps.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_pool_sad.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_angry.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_disgust.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_fear.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_happy.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_neutral.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_ps.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_puff_sad.wav,puff
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_angry.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_disgust.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_fear.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_happy.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_neutral.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_ps.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rag_sad.wav,rag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_angry.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_disgust.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_fear.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_happy.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_neutral.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_ps.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raid_sad.wav,raid
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_angry.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_disgust.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_fear.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_happy.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_neutral.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_ps.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rain_sad.wav,rain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_angry.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_disgust.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_fear.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_happy.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_neutral.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_ps.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_raise_sad.wav,raise
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_angry.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_disgust.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_fear.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_happy.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_neutral.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_ps.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rat_sad.wav,rat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_angry.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_disgust.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_fear.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_happy.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_neutral.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_ps.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_reach_sad.wav,reach
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_angry.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_disgust.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_fear.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_happy.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_neutral.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_ps.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_read_sad.wav,read
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_angry.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_disgust.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_fear.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_happy.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_neutral.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_ps.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_red_sad.wav,red
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_angry.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_disgust.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_fear.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_happy.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_neutral.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_ps.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ring_sad.wav,ring
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_angry.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_disgust.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_fear.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_happy.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_neutral.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_ps.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_ripe_sad.wav,ripe
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_angry.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_disgust.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_fear.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_happy.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_neutral.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_ps.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_road_sad.wav,road
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_angry.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_disgust.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_fear.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_happy.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_neutral.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_ps.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_room_sad.wav,room
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_angry.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_disgust.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_fear.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_happy.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_neutral.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_ps.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rose_sad.wav,rose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_angry.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_disgust.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_fear.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_happy.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_neutral.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_ps.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rot_sad.wav,rot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_angry.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_disgust.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_fear.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_happy.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_neutral.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_ps.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rough_sad.wav,rough
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_angry.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_disgust.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_fear.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_happy.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_neutral.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_ps.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_rush_sad.wav,rush
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_angry.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_disgust.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_fear.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_happy.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_neutral.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_ps.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_said_sad.wav,said
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_angry.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_disgust.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_fear.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_happy.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_neutral.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_ps.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sail_sad.wav,sail
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_angry.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_disgust.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_fear.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_happy.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_neutral.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_ps.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_search_sad.wav,search
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_angry.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_disgust.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_fear.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_happy.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_neutral.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_ps.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_seize_sad.wav,seize
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_angry.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_disgust.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_fear.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_happy.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_neutral.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_ps.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_sell_sad.wav,sell
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_angry.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_disgust.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_fear.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_happy.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_neutral.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_ps.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shack_sad.wav,shack
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shall_angry.wav,shall
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shall_disgust.wav,shall
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shall_fear.wav,shall
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\YAF_shall_happy.wav,shall
